leiloeiro,titulo,descricao,cidade,estado,tipo_imovel,area_total,valor_minimo,valor_avaliacao,desconto_percentual,data_primeiro_leilao,data_segundo_leilao,data_encerramento,url_original,imagem_principal,numero_processo,vara,comarca,comitente,criado_em,praca_tipo
Dênis de Oliveira Fernandes,,,,,LOTE RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-160-m-sao-cristovao-arcoverde-pe-118283,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860518-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-160-m-sao-cristovao-arcoverde-pe-118284,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860523-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,APARTAMENTO MISTO,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento-misto/apto-jardim-sulacap-rio-de-janeiro-rj-118379,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-rio-de-janeiro-080386-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,CASA,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/casa-sao-lucas-montes-claros-mg-118381,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-montes-claros-677676-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE MISTO,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-misto/lote-gleba-dea-maria-a-t-1-462-97-m-uberaba-mg-118382,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-misto-uberaba-677682-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-300-m-vale-do-sol-pinheiral-rj-118383,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-pinheiral-677687-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,CASA,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/casa-a-t-262-5-m-centro-balneario-camboriu-sc-118384,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-balneario-camboriu-677691-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,ANDAR COMERCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/andar-comercial/sala-a-t-80-71-m-vila-mathias-santos-sp-118385,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/sala-ou-conjunto-comercial-santos-677696-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-800-m-carmopolis-de-minas-mg-118386,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-carmopolis-de-minas-860576-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-1-000-m-carmopolis-de-minas-mg-118387,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-carmopolis-de-minas-860584-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-3-745-42-m-m-carmopolis-de-minas-mg-118389,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-carmopolis-de-minas-860601-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,CASA,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/imovel-a-t-521-11m-cidade-jardim-piracicaba-sp-118528,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/casa_piracicaba_jardim_europa-273436-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,APARTAMENTO,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento/apartamento-a-t-172-18m-centro-guaruja-sp-118529,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/apartamento_guaruja_centro-277955-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,APARTAMENTO MISTO,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento-misto/apto-a-t-239-39-m-setor-noroeste-brasilia-df-120698,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-brasilia-860148-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,APARTAMENTO MISTO,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento-misto/apto-a-c-49-m-campo-grande-rio-de-janeiro-rj-120701,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento_misto_rio_de_janeiro-871260-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,APARTAMENTO MISTO,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento-misto/apto-freguesia-jacarepagua-rio-de-janeiro-rj-120702,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-rio-de-janeiro-080331-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,APARTAMENTO MISTO,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento-misto/apto-pavuna-rio-de-janeiro-rj-120703,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-rio-de-janeiro-080336-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,APARTAMENTO MISTO,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento-misto/apto-taquara-rio-de-janeiro-rj-120704,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-rio-de-janeiro-080339-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,GALPAO INDUSTRIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/galpao-industrial/imovel-industrial-a-venda-regiao-rural-da-flora-98855,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/galpao_industrial_tres_coracoes-500387-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,GALPAO INDUSTRIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/galpao-industrial/imovel-industrial-a-venda-regiao-rural-da-flora-98858,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/galpao_industrial_tres_coracoes-500387-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,APARTAMENTO MISTO,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento-misto/apto-a-t-142-30-m-santana-porto-alegre-rs-121054,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-porto-alegre-080358-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,FAZENDA SITIO CHACARA,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/fazenda-sitio-chacara/fracao-de-25-de-um-sitio-alq-3-8-quadras-sp-121110,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/sitio-quadra-centro-849393-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,CASA,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/casa-a-t-360-m-jd-celeste-caceres-mt-121876,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-caceres-067901-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,CASA,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/casa-auxiliadora-porto-alegre-rs-121103,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-porto-alegre-080312-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,APARTAMENTO,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento/apto-a-t-58-56-m-chac-sao-jose-franco-da-rocha-sp-121938,https://d3r4ngrkezrhn6.cloudfront.net/public/imoveis-in-out/fotos/imoveis/327x244/apartamento_franco_da_rocha_chacara_sao_jose-976357-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-160-m-boa-vista-arcoverde-pe-118278,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860495-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-158-8-m-sao-cristovao-arcoverde-pe-118279,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860500-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-155-4-m-sao-cristovao-arcoverde-pe-118281,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860509-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-158-8-m-sao-cristovao-arcoverde-pe-118285,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860527-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-150-8-m-sao-cristovao-arcoverde-pe-118286,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860532-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-160-m-sao-cristovao-arcoverde-pe-118287,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860536-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-158-8-m-sao-cristovao-arcoverde-pe-118288,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-arcoverde-860541-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,APARTAMENTO MISTO,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento-misto/apto-campo-grande-rio-de-janeiro-rj-118378,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-rio-de-janeiro-080383-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-1-000-m-carmopolis-de-minas-mg-118388,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-carmopolis-de-minas-860593-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-residencial/lote-a-t-8-541-m-alvorada-lavras-mg-118390,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-residencial-lavras-860609-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,PREDIO MISTO,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/predio-misto/predio-a-t-450-m-vl-n-sr-de-lourdes-pouso-alegre-mg-118391,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/predio-misto-pouso-alegre-860616-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE COMERCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-comercial/lote-a-t-450-m-jd-maracana-uberaba-mg-118392,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-comercial-uberaba-860620-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE COMERCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-comercial/lote-a-t-450-m-jd-maracana-uberaba-mg-118393,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-comercial-uberaba-860630-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE COMERCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-comercial/lote-a-t-330-74-m-jd-maracana-uberaba-mg-118394,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-comercial-uberaba-860645-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE COMERCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-comercial/terreno-a-t-43-389-03-m-fuad-razuk-pederneiras-sp-118519,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-comercial-pederneiras-677705-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,ANDAR COMERCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/andar-comercial/sala-comercial-a-t-77-31m-em-sao-jose-do-rio-preto-sp-120687,https://d3r4ngrkezrhn6.cloudfront.net/public/creditas/fotos/imoveis/327x244/sala_ou_conjunto_comercial_sao_jose_do_rio_preto_vila_sao_jose-855962-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,CASA,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/quota-parte-de-imovel-residencial-com-3-quartos-em-esmeralda-120695,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/casa_esmeraldas_silverado-862166-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,ANDAR COMERCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/andar-comercial/sala-a-t-39-87-m-asa-sul-brasilia-df-120697,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/sala-ou-conjunto-comercial-brasilia-860144-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,CASA,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/casa-a-t-249-9-m-jd-bela-vista-formosa-go-120699,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-formosa-860154-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,APARTAMENTO MISTO,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento-misto/apto-ed-chamonix-icarai-niteroi-rj-120700,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-niteroi-080321-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,CASA,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/apto-galo-branco-sao-goncalo-rj-120705,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-sao-goncalo-080343-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,CASA,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/casa-a-t-200-m-vila-nova-mazzei-sao-paulo-sp-120706,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-sao-paulo-080350-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE MISTO,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-misto/lote-a-t-910-8-m-set-dos-afonsos-ap-de-goiania-go-120707,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-misto-aparecida-de-goiania-860653-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,APARTAMENTO,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/apartamento/leilao-a-f-apartamento-a-t-47-00m-em-juiz-de-fora-mg-121208,https://d3r4ngrkezrhn6.cloudfront.net/public/creditas/fotos/imoveis/327x244/apartamento_juiz_de_fora_mariano_procopio-821886-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,CASA CONDOMINIO RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa-condominio-residencial/casa-a-t-96-87-m-tribobo-sao-goncalo-rj-117735,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa_condominio-residencial-sao-goncalo-080373-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,CASA,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/casa/casa-a-t-96-87-m-tribobo-sao-goncalo-rj-117736,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-sao-goncalo-maria-paula-450-quadra-i-casa-06-condominio-residencial-athenas-tribobo-sao-goncalo-rj-2-080379-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE COMERCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-comercial/lote-a-t-1-732-8m-resid-nova-conquista-itaberaba-ba-117737,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-comercial-itaberaba-677325-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE CONDOMINIO RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-condominio-residencial/lote-a-t-1-500-m-cond-das-orquideas-petr-de-goias-go-117740,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote_condominio-residencial-petrolina-de-goias-677385-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE CONDOMINIO RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-condominio-residencial/lote-a-t-1-500-m-cond-das-orquideas-petr-de-goias-go-117741,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote_condominio-residencial-petrolina-de-goias-677399-1.jpg,,,,,2026-06-01T20:03:18,
Dênis de Oliveira Fernandes,,,,,LOTE CONDOMINIO RESIDENCIAL,,,,,,,,https://mercado.bomvalor.com.br/leiloeirodenis/imoveis/lote-condominio-residencial/lote-a-t-1-500-m-cond-das-orquideas-petr-de-goias-go-117742,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote_condominio-residencial-petrolina-de-goias-677411-1.jpg,,,,,2026-06-01T20:03:18,
